origin,dest,passengers
11697,12889,1264926.4414999995
10821,12391,2286078.5516000004
11618,14908,2137900.0259999987
11433,14683,623238.5533000006
11982,10397,228549.98499999987
10529,14869,32696.599000000002
13930,10408,972885.9298999999
12953,13296,62194.20440000003
10721,15096,46288.11470000001
14794,13829,25.485
15016,14492,560022.7012999994
11298,12448,1203291.3103999996
10747,11298,214738.6966
11292,12888,179027.92500000005
15016,14831,44381.32870000002
12992,11057,99444.58500000006
12365,11057,1300.5612
15070,14635,227.2904
15304,13930,4836552.967799994
13230,10434,41.095
13342,14635,548936.4106000002
14524,10990,200.15499999999997
15376,14262,119.91499999999999
14869,11233,62.462
12266,10821,3460117.4115000037
11995,11057,936221.1385
14869,16101,30044.770000000004
13342,10792,39.225
13487,12451,290929.64370000013
10693,14869,331186.76809999975
11995,11066,40.69
12982,13830,888481.3303000011
14893,10721,48448.65599999997
10529,11618,571180.2361000001
11721,11042,132.8499
13232,14635,1286001.7608999996
13244,11986,98917.72760000006
15070,11433,77955.63499999995
13930,14783,869113.7438999997
14570,13829,40.45
15304,10529,1685713.8266999992
12889,13891,3919087.0987999975
10721,10785,40453.452600000004
15027,13303,3187.4123999999997
13244,10397,9980175.165400002
13487,14576,104022.2063000001
11278,12448,81532.82259999996
14869,11278,1210118.9838000007
10397,13502,49891.854699999996
14869,14492,368609.19120000006
13290,13930,91956.64060000006
11618,11697,9495945.270400006
14685,12264,440276.89629999956
14679,13891,1367.7502
14100,13577,6706.326599999999
14869,13433,10657.365000000005
11775,11233,42.445
14262,10721,5997.131999999999
12945,11193,958502.0045999996
14771,13485,794.3761999999999
11292,14288,87636.85399999998
14831,14492,558.306
11423,10693,32.64
10821,15304,4393191.200700003
10821,11066,2438075.326000002
14262,14107,1116176.5258999993
14679,10397,6965233.352699992
11109,13158,84.43
11618,10434,35038.828299999994
12954,11638,21473.437800000003
11433,11537,262276.76500000013
13204,11996,128144.78430000004
10693,13871,1366.5352
13486,12280,225.20499999999998
10157,14771,929989.1209999991
10581,10397,35108.350000000006
12478,14492,1384049.5459999994
10423,11921,77.175
12451,14843,78588.824
13487,12278,250802.9166000001
11618,11433,6645441.823900004
12478,11618,555.246
13244,12264,11926.154199999997
11109,11775,40.67
10397,11577,28994.09999999999
14027,13244,16659.01019999999
10423,10599,42.445
13303,14683,365.4906
14122,10599,1077.9957
11109,12884,37.955
14122,12266,2439504.0431000027
13198,11042,663211.5880000003
10431,10397,1999733.6695000029
13485,12953,66469.21869999998
10779,11921,36.605
12945,15412,118.11
10140,12892,2255625.232700001
13830,15016,22519.589699999993
12339,15919,391.1955
10469,11267,32.64
11042,10874,42.825
12197,13204,1578182.0917000002
12323,12264,402.7
13121,12953,2952.4275999999977
12441,12280,79.595
10155,11292,42.355
14683,13244,1274376.643699999
13502,14869,36178.812
13487,13367,62728.61000000001
13029,13342,43.5387
11057,12266,4675259.305100008
14685,13930,635195.8027999998
10423,11140,12267.3717
11066,10721,1001503.3254999998
10874,11278,26613.733799999995
13487,12003,503803.4711999999
10990,13930,230581.68099999995
10849,13486,116.345
14307,12339,198.828
14492,10792,940.5498
12320,11292,3933.3779999999997
12264,13851,65477.541399999995
13930,11278,12241533.808600016
10431,15304,18297.059999999998
14122,12339,306880.2241000001
14869,12889,8509201.271499993
14122,13487,1226842.2658000006
14193,12264,69052.59500000004
13487,10140,1183361.033100002
14814,12448,88164.58049999998
12478,11503,31480.766400000008
14027,14986,13985.71200000001
13933,11697,101567.00660000002
11292,14027,37295.74169999999
12156,11097,42.225
12094,12478,2315.18
15601,12892,5813.13
15411,11292,2866.6213000000007
11042,11921,38.32
12889,13930,9568117.926099997
11298,12953,6245443.685799999
11697,14098,72923.73749999999
14100,14122,3349317.418399999
10666,12889,243236.43839999998
11298,14109,58340.559999999976
14107,14814,38.085
11618,15919,252675.59309999997
14193,13232,14592.751699999988
11109,12264,58873.2528
14893,10693,1324.9908000000003
13487,13486,786231.2956999997
10627,11637,75.434
14771,13024,87851.52000000003
14794,13891,67.698
12478,10821,229126.20539999972
14107,14794,109960.64499999989
10372,14869,128303.4249999999
13459,13930,62560.9403
14057,11603,396314.381
11775,13244,42.495
11292,14524,53539.18439999999
10397,11503,416672.6885999998
12892,13198,1782513.5265000015
15376,12954,132.804
14679,11884,54477.77289999998
15304,15249,84565.16500000001
14107,14869,9660352.475399991
10529,12889,335245.0149
14747,14683,149033.68240000005
14831,13891,2818077.312099997
10599,10423,256.665
12264,13495,1053946.8827999996
11057,14107,2771176.0449999985
11540,14831,3219.0227999999997
12953,12892,4284.938
11775,14113,43.12
10397,11624,431925.01369999995
13871,10693,2074.9806
11298,11641,40.36
11203,13930,625536.4123999996
12266,10279,827713.2433000003
11193,14685,197387.27380000008
10154,11278,10891.269199999999
13029,14869,3224.635
11298,11049,263453.2940000003
15389,11292,655.325
15304,11618,5718324.030800002
14635,13930,1646610.0364000015
13264,10930,73.734
13204,15412,108603.42600000002
13204,12448,338128.8013999999
14006,12992,38.96
13029,11233,78.58
14122,14730,91186.24179999999
14574,13485,37.955
11977,14730,37.955
15919,11921,161.31
10431,12266,138914.67169999995
11057,11292,2890162.442399998
13830,14771,3841369.613500001
11884,11298,88798.61099999998
14869,12339,330118.2044000002
10693,11697,1216993.6854999997
11278,14576,119634.3432
12953,11618,195.6825
14685,10208,73.5726
10397,13577,2464367.1117000016
13342,11433,4988671.442800005
11057,12953,5748764.224600008
14150,11433,170411.1285
12197,14122,5240.901999999999
13204,11111,4392.510500000001
10693,14006,41.255
14492,11618,2712145.2666999977
13204,15304,191039.95629999996
12954,10299,77455.45800000001
11292,10627,786813.0037000004
12264,13303,1498650.1920999992
13930,11288,7163.179999999999
10800,13796,6061535.256999996
14588,14869,81.82
10423,11066,9438.8158
13244,15016,432725.75309999986
12264,12945,2342.595
14321,13204,120821.08700000001
13487,12094,125254.58209999999
14869,14107,9908657.699800005
11267,10721,6933.779999999998
11921,11042,86.2716
10599,11109,123.52
15376,10918,81.03
13029,11921,73.545
11618,12339,1732530.8683999986
11298,13277,196304.74510000026
13796,10140,1250426.2826
10397,10732,4395.44
10157,13476,170.104
13127,12280,117.82
11292,12519,149964.45499999996
14078,11973,72.43
15412,11049,43.7325
11057,13230,919688.9889
11433,13933,8285.25
12953,12992,3.2392000000000003
13244,13303,722672.6006000002
11057,13139,34589.451799999995
12451,13303,101491.47739999997
12953,11423,37203.88679999999
15569,12319,21.756
12339,10643,1166.5383
11292,11315,72948.47309999999
13796,14869,3795736.1530000004
11193,14492,1552119.1034999995
10620,14107,581.44
10721,14492,1691761.5454000013
15016,13342,558687.3962999996
15374,13244,41.74
14635,14321,154.31400000000002
11996,13360,73.98
13241,10397,332964.8276000001
12173,12889,1148839.0448999992
12889,10620,254.38000000000002
14100,14027,2772143.302500006
11995,13204,91729.08399999996
10423,10821,927555.6495000004
12478,13541,63488.574799999995
11775,12889,13445.2178
10631,13487,234836.31500000015
11697,12391,889852.5037999992
14107,14683,2740925.0182000035
14869,14057,5277346.822599998
12191,14843,16688.30939999999
14107,12892,14562723.348200025
14107,11066,2923150.882199997
11278,11066,924479.1552000007
15304,14683,513901.6890999997
13796,10713,935120.0369999993
11298,12511,77610.61249999994
11921,10372,736.085
13204,10800,14937.497999999998
11540,14869,109868.98999999992
15841,12523,3817.4645999999984
15370,11003,43.1358
12278,13495,42.055
14893,12266,2000229.0959000008
14078,10397,994670.6876000036
13342,11259,106677.11860000006
10581,15070,30755.64250000001
11267,14512,40.195
14633,11637,39.78
12266,13487,3836827.094800004
13930,12945,908351.2461000002
14122,12264,434446.1566999999
11092,15582,1327.4249999999995
11292,10779,143.465
10713,12280,78.74
11292,14814,106566.39920000003
13198,11109,21251.663899999996
15389,14747,248.05999999999997
13486,13487,786132.2278000002
11057,11721,13246.5353
14698,13476,65.592
13296,10785,82.2496
14679,12478,3227262.213599998
12266,11042,4631918.183300003
13296,10397,1142369.0955000003
14057,10140,374855.1234000001
14122,12451,2878.9386
13486,11648,189.565
10136,12266,27155.753299999975
13577,11278,1532.7800000000002
11986,13204,309348.5359000002
13296,13204,1219632.1294999998
10208,11298,5342.824799999999
13360,13204,43.12
15919,12339,40.415
14635,11042,1277922.733
14771,12402,9170.462399999999
13342,11618,862111.5709999999
13487,11977,1565782.9921999995
15454,10967,14952.979999999996
14893,14908,3613072.2983999993
11973,12953,95.08749999999999
14814,13244,112004.16000000002
13244,14869,284118.1614999999
11193,12191,69128.6571
11977,15380,44.2833
11298,14960,322133.5146000002
14747,12264,3482717.448899998
15024,12478,469465.2927999999
11433,11503,26724.74
13577,14100,7277.110699999999
11042,11721,132.8499
11278,13303,1183831.0001000003
14730,11298,1127301.0165000006
10397,14814,1759130.3628999987
11921,14107,534763.8995999993
13342,13198,663970.8049999998
13964,14057,41562.332999999984
13930,13203,42.475
11042,12266,4685230.6476000035
11298,13796,1795348.8682999983
11193,10257,410398.58879999997
14747,14122,250242.41310000006
10821,13796,126639.18810000009
12758,13930,469959.0800000005
11884,14489,22.773
13424,14908,24.413999999999998
14307,11618,1094314.655899999
13204,14771,1682504.1403
14489,12892,108970.72
11433,14783,1022.4000000000003
11603,14113,40.655
11042,10135,218079.5957000002
14457,12266,9806.959999999995
10599,11292,256644.47760000007
14908,14869,4084061.509599993
14696,14122,3400.693700000001
12953,15624,450.9500000000001
13851,14107,1293540.0495999989
14027,14122,354929.84940000024
13487,12191,265177.69200000004
10721,13485,324.4771
12478,13487,1591196.1722999993
12266,14893,2010383.6199000017
11641,10868,66.93
10599,10693,589968.5575000001
11193,13367,55789.73479999999
14108,13029,37.955
15016,13930,4088452.6191000016
14122,12892,710195.4310000003
11057,10397,12191554.365699993
10397,13485,865425.7916999998
12244,14100,3616.5350000000003
14771,14100,4758987.052100001
14100,12451,1479773.1130000004
12264,12451,370956.9800999998
14747,10994,62473.95620000001
12889,11697,1254743.9027
11298,10792,70795.26340000001
10434,14122,196889.64079999996
10208,11278,364.32
15249,11481,41.2233
10135,11042,217865.1891000001
14321,10821,1210530.621499999
15323,11193,108035.52220000005
12264,11252,25521.980000000003
13502,12012,30.8543
12436,10561,22.773
14489,14262,38.96
12478,14262,69777.18
10529,11298,908397.2541000004
10781,11278,31355.29179999999
14122,14683,21486.171000000002
13495,14307,5745.193799999999
12191,13198,493685.87820000044
13342,13244,1318149.6956999993
14747,10423,475357.2389999999
11193,14747,2002791.2878999996
13931,11193,939712.326
14771,13342,335884.2124000002
13930,11413,572.1700000000001
13930,12323,2354.2864
11481,13232,3949.885799999999
10627,12889,3235.8405999999995
10781,11618,14099.113099999999
10781,10397,2269419.527700001
11193,14122,882249.6033000004
13891,11259,57144.21590000002
13244,15374,41.74
13121,10397,79570.95499999999
14679,10693,544589.6974000005
12892,14122,672509.9476999999
13485,11433,3029467.862299995
14869,11775,27056.110000000004
11193,14893,136.6816
11697,10821,4454078.113600003
14107,16218,1005492.0420999995
13244,14108,36.15
12266,14113,37.805
10423,10721,643447.8081999999
15016,12266,1424405.2722999991
10980,13244,17510.355000000003
15304,10994,16530.505
11292,14098,76301.6235
14107,11042,2553968.842299997
10821,13303,510258.02230000024
15323,11057,23746.6788
10868,12478,143.7
11066,14683,1151.8336000000002
10800,12889,5452266.714900003
15304,10821,4263800.896899994
10397,11617,380502.4650000001
14893,10397,2278088.683299999
12223,10397,96407.42999999996
15016,11003,7641.612000000002
12003,13486,91511.16450000004
11298,14576,41019.400299999994
12173,11193,347524.6875
12892,12953,4284.938
10868,10185,38.085
11292,12012,263025.28910000017
10397,11298,18458956.162000008
10397,10158,230895.52399999998
10397,11637,4970.798000000001
13495,14747,58634.63270000001
10800,12191,20411.798399999992
12217,13204,128604.0017
14747,10397,7274589.227999994
12264,14685,441320.9297
11433,14107,8121954.319199992
14534,11292,5835.065
13232,12266,49640.49270000002
13264,15389,73.535
12266,14027,1357164.065200001
13930,14814,18268.5827
14057,11638,340.435
11603,13964,148.49200000000002
11292,13204,5593800.232299995
14524,14100,454278.1528000002
14288,11292,87513.26899999994
11996,11292,1936.3415999999997
14524,10693,79.7132
14685,14952,40.195
10529,11042,737013.8978000013
12191,12339,364830.4524000002
10994,11193,192453.25640000004
13367,11298,114340.43510000002
11076,11471,694.3050000000002
10135,12478,313.18780000000004
12953,11298,6164128.603899994
10397,12012,88682.54859999998
11433,11577,123934.06500000003
10561,12892,348391.8864000001
10792,11042,350235.1411000003
13487,13198,4293108.8371
13796,11066,68773.60979999999
12397,11057,82.03
12319,11982,23.622
11298,15370,2111994.1366
14524,11193,418539.8504000003
13873,11630,139.1857
15249,15304,84566.61499999999
14683,13204,751384.4920000002
15323,11433,7627.173799999998
11298,11996,242326.2216000002
11109,14635,7622.1878
11503,10372,406.71000000000015
13486,11122,151.54
12266,15376,1637016.2835000013
11618,14057,1559683.3907999992
11433,13931,1630430.5971999995
10577,10397,23391.540000000005
12896,11259,3099399.1725000013
13796,11884,889233.3556000013
14679,14122,241241.3821999999
11292,12758,310708.66989999986
11823,10397,787510.0057999996
13487,14520,207030.47500000003
10135,10434,122.0113
11298,10849,315.44
15096,14635,377.81999999999994
13796,13851,66.93
12758,14771,1782364.273899999
11298,13931,1199496.9555999993
11193,12992,407212.2601
12892,13232,1953944.9939000015
11637,10397,4855.253
11298,14457,78964.14999999998
12094,14747,205.895
14222,12173,133620.0966
13871,10140,37.2045
14747,11618,4620444.762599995
15295,11298,4816.6828
14307,15016,371.96459999999996
13541,11278,96.1968
14492,15016,565738.7727000003
13232,14893,391670.52959999966
15323,10431,54.951
14635,11986,97202.57849999999
11057,11577,427.9499999999999
15356,13232,38156.82060000001
13487,12339,2963954.858500001
13230,11618,1043.3223000000003
11884,13487,1928659.2933000012
13244,14027,16132.004599999995
12391,13204,1652251.5508
11423,13232,202655.62589999998
11057,11042,1860623.1560000004
15096,11193,205617.583
14877,11292,1470.175
14802,13121,7395.430000000002
13377,14814,517118.9879999999
13198,14783,37.205
12280,12441,21.756
14078,12266,72.13
14254,12478,626484.7226000002
12402,12892,269122.0830000001
14321,11057,437054.8497000001
10257,11193,413848.9635999999
11648,13487,498197.49179999955
13296,12953,58190.26320000002
13795,11057,70173.61379999998
12343,10739,22377.165000000005
11278,10980,667.0299999999999
14908,14314,40.36
13930,13485,1880095.8600000003
10423,11292,3517488.751900002
11481,12266,155107.45419999998
13198,11259,3725414.212599999
13232,13198,4655903.236799999
10785,12953,34053.93700000001
10994,13303,57788.793099999995
14321,13296,92571.54679999997
12124,12264,130.43
11618,14771,12978030.496399986
11433,13495,1623541.8461000011
12156,13487,51306.149999999994
10821,14100,888690.1854999998
13930,13830,919877.888500001
14100,12892,3952473.0384000023
14107,12278,276030.1392999999
11433,10135,622894.4182000003
13485,13244,7901.159999999997
12478,13342,9469.323600000002
10469,14696,36.37
14908,12982,2158.8462
11042,15096,283948.9497
12339,12264,285038.4706999999
12889,11292,13329563.136199987
15323,10397,1738822.2971000003
12266,10155,42987.08100000001
11298,11823,190931.33000000005
14814,12266,948899.2628000006
14122,11618,1514344.730400001
11433,11042,1356541.8055999966
13204,12339,2216813.9257
13232,11433,4217497.659999997
